combination|similarity
20_LDA_10_False_DBSCAN_1.9_2.csv|0.0
20_LDA_20_False_DBSCAN_1.9_2.csv|0.0
20_LDA_5_False_DBSCAN_2.0_2.csv|0.0
20_LDA_10_False_DBSCAN_2.0_2.csv|0.0
20_LDA_20_False_DBSCAN_2.0_2.csv|0.0
20_LDA_5_False_DBSCAN_0.1_3.csv|0.125
20_LDA_10_False_DBSCAN_0.1_3.csv|0.35714285714285715
20_LDA_20_False_DBSCAN_0.1_3.csv|0.3333333333333333
20_LDA_5_False_DBSCAN_0.2_3.csv|0.14285714285714285
20_LDA_10_False_DBSCAN_0.2_3.csv|0.1875
20_LDA_20_False_DBSCAN_0.2_3.csv|0.3333333333333333
20_LDA_5_False_DBSCAN_0.3_3.csv|0.0
20_LDA_10_False_DBSCAN_0.3_3.csv|0.1
20_LDA_20_False_DBSCAN_0.3_3.csv|0.23529411764705882
20_LDA_5_False_DBSCAN_0.4_3.csv|0.0
20_LDA_10_False_DBSCAN_0.4_3.csv|0.09090909090909091
20_LDA_20_False_DBSCAN_0.4_3.csv|0.3333333333333333
20_LDA_5_False_DBSCAN_0.5_3.csv|0.0
20_LDA_10_False_DBSCAN_0.5_3.csv|0.3125
20_LDA_20_False_DBSCAN_0.5_3.csv|0.3333333333333333
20_LDA_5_False_DBSCAN_0.6_3.csv|0.0
20_LDA_10_False_DBSCAN_0.6_3.csv|0.16666666666666666
20_LDA_20_False_DBSCAN_0.6_3.csv|0.35
20_LDA_5_False_DBSCAN_0.7_3.csv|0.0
20_LDA_10_False_DBSCAN_0.7_3.csv|0.2222222222222222
20_LDA_20_False_DBSCAN_0.7_3.csv|0.3333333333333333
20_LDA_5_False_DBSCAN_0.8_3.csv|0.0
20_LDA_10_False_DBSCAN_0.8_3.csv|0.18181818181818182
20_LDA_20_False_DBSCAN_0.8_3.csv|0.42857142857142855
20_LDA_5_False_DBSCAN_0.9_3.csv|0.0
20_LDA_10_False_DBSCAN_0.9_3.csv|0.3
20_LDA_20_False_DBSCAN_0.9_3.csv|0.21428571428571427
20_LDA_5_False_DBSCAN_1.0_3.csv|0.0
20_LDA_10_False_DBSCAN_1.0_3.csv|0.35714285714285715
20_LDA_20_False_DBSCAN_1.0_3.csv|0.4
20_LDA_5_False_DBSCAN_1.1_3.csv|0.0
20_LDA_10_False_DBSCAN_1.1_3.csv|0.25
20_LDA_20_False_DBSCAN_1.1_3.csv|0.35
20_LDA_5_False_DBSCAN_1.2_3.csv|0.0
20_LDA_10_False_DBSCAN_1.2_3.csv|0.16666666666666666
20_LDA_20_False_DBSCAN_1.2_3.csv|0.15384615384615385
20_LDA_5_False_DBSCAN_1.3_3.csv|0.0
20_LDA_10_False_DBSCAN_1.3_3.csv|0.0
20_LDA_20_False_DBSCAN_1.3_3.csv|0.0
20_LDA_5_False_DBSCAN_1.4_3.csv|0.0
20_LDA_10_False_DBSCAN_1.4_3.csv|0.0
20_LDA_20_False_DBSCAN_1.4_3.csv|0.0
20_LDA_5_False_DBSCAN_1.5_3.csv|0.0
20_LDA_10_False_DBSCAN_1.5_3.csv|0.0
20_LDA_20_False_DBSCAN_1.5_3.csv|0.0
20_LDA_5_False_DBSCAN_1.6_3.csv|0.0
20_LDA_10_False_DBSCAN_1.6_3.csv|0.0
20_LDA_20_False_DBSCAN_1.6_3.csv|0.0
20_LDA_5_False_DBSCAN_1.7_3.csv|0.0
